0.0152	-0.2294	-0.4512	-0.3918	-0.4600	-0.4720	-0.2619	0.0716	0.1391	0.0768	0.0861	0.1889	0.1713	0.0122	0.0000	-0.1786	-0.1402
-0.2909	-0.1502	-0.1679	-0.3010	-0.2869	-0.1036	-0.0883	-0.2294	-0.0167	0.1955	0.1138	-0.0510	-0.1049	-0.1771	-0.1679	-0.0627	-0.0210
-0.3601	-0.4426	-0.5002	-0.3509	-0.3177	-0.1168	-0.4751	-0.5201	0.0953	0.2859	0.2703	0.0611	0.0512	-0.1195	-0.2526	-0.0946	0.0937
-0.2752	-0.3351	-0.3220	-0.4843	-0.3463	-0.1222	-0.1725	-0.3995	-0.1620	0.2692	-0.0114	-0.0340	-0.1771	-0.1101	-0.1208	-0.0062	0.1692
0.4685	0.3527	0.3558	0.3250	0.3608	0.3876	0.6882	0.6189	0.5325	1.0029	0.7936	0.6804	0.4737	0.7171	0.8289	0.7915	0.8999
-0.0146	-0.1960	-0.2008	-0.2732	-0.3220	-0.3486	-0.4399	-0.3051	-0.1575	-0.1263	-0.0441	0.0259	-0.1277	-0.1332	-0.2435	-0.1786	-0.1154
0.1216	-0.1062	-0.2929	-0.2849	-0.3720	-0.2329	-0.5068	-0.3868	-0.2025	0.0438	-0.0396	-0.1049	-0.2417	-0.1360	-0.1546	-0.0933	-0.0545
-0.3720	-0.2174	-0.3625	-0.3995	-0.4426	-0.4629	-0.2929	-0.0997	-0.1864	-0.1459	-0.3093	-0.4125	-0.4125	-0.4720	-0.5002	-0.2810	-0.2619
-0.6878	-0.5667	-0.3649	-0.6103	-0.7298	-0.7409	-0.7760	-0.6828	-0.6231	-0.3463	-0.3918	-0.5002	-0.5820	-0.7582	-0.9940	-0.7823	-0.7082
0.1734	0.3057	0.5065	0.4529	0.3317	0.0466	-0.1374	-0.2526	-0.1976	0.1278	0.0768	-0.0662	-0.1049	-0.1416	0.0383	0.0210	0.1692
-0.5201	-0.6929	-0.7464	-0.5035	-0.2909	-0.2277	-0.0921	0.0557	0.1464	0.0000	-0.1546	-0.2889	-0.2929	-0.2435	-0.1277	-0.0984	-0.0735
-0.2208	-0.6021	-0.7823	-0.6878	-0.5629	-0.3818	-0.5555	-0.6979	-0.3793	0.0171	0.0210	-0.0796	-0.2656	-0.3177	-0.5629	-0.4483	-0.1695
0.1699	-0.0103	-0.0297	0.1010	0.1114	0.0734	0.1842	0.2026	0.2372	0.5081	0.3365	0.1856	0.0903	0.1285	0.2886	0.2121	0.2670
-0.3868	-0.4690	-0.5409	-0.5629	-0.5482	-0.4020	-0.2771	-0.3010	-0.2123	-0.1388	-0.1590	-0.2435	-0.2929	-0.3509	-0.2810	-0.2790	-0.1880
-0.6731	-0.6061	-0.8145	-1.0146	-0.8210	-0.8280	-0.6731	-0.4751	-0.2694	-0.4370	-0.6635	-0.8145	-1.0958	-0.8716	-0.7582	-0.6362	-0.5591
-0.4483	-0.3051	-0.3328	-0.6317	-0.7523	-0.6731	-0.4720	-0.3198	-0.2675	-0.1049	-0.1036	-0.3418	-0.4874	-0.5629	-0.3395	-0.4020	-0.2417
-0.4512	-0.7464	-0.9285	-1.0362	-1.1500	-1.0362	-0.9551	-0.8716	-0.7242	-0.5445	-0.6146	-0.6635	-0.6061	-0.7760	-0.8210	-0.6979	-0.5518
-0.4073	-0.2507	-0.4781	-0.6588	-0.6828	-0.5899	-0.7082	-0.6979	-0.3177	-0.1141	-0.1010	-0.1771	-0.2889	-0.3868	-0.5068	-0.3995	-0.1740
-0.2563	-0.2074	-0.4232	-0.4098	-0.1459	0.0429	0.0051	0.3171	0.3284	0.6265	0.5301	0.2330	0.1010	0.1285	0.1657	0.2413	0.4497
-0.7352	-0.2364	-0.5445	-0.6828	-0.5667	-0.4542	-0.5134	-0.5940	-0.2638	-0.2041	-0.4874	-0.4178	-0.5134	-0.4483	-0.5979	-0.5375	-0.2949
-0.4781	-0.4206	-0.4314	-0.5445	-0.4286	-0.5167	-0.6405	-0.4843	-0.2191	-0.0072	-0.1833	-0.2157	-0.3328	-0.4455	-0.4260	-0.3918	-0.2400
0.0802	-0.0933	-0.2107	0.0061	0.1331	0.0878	0.0716	0.0000	0.2653	0.3901	0.2990	0.2828	0.2045	0.1051	0.1968	0.3298	0.3350
0.4041	0.1622	-0.0430	0.0438	-0.2107	-0.1430	-0.0722	-0.0603	0.0307	0.3360	0.3453	0.2221	0.2306	0.2140	0.1889	0.1720	0.2838
-0.0475	-0.2191	-0.3241	-0.2191	-0.1222	-0.1128	-0.2381	-0.0638	0.2730	0.6426	0.4445	0.1788	0.1083	-0.0385	-0.1128	0.0861	0.3545
-0.1960	-0.1459	-0.6362	-0.5375	-0.3818	-0.2713	-0.3072	-0.3625	-0.2074	-0.0385	-0.1318	-0.1880	-0.1771	-0.3509	-0.2849	-0.2140	-0.2713
-0.0638	0.0181	-0.1802	-0.2074	-0.2400	-0.1590	-0.1263	-0.0638	-0.0453	-0.2107	-0.2507	-0.1430	-0.1101	-0.1075	-0.0771	-0.0638	-0.0783
-0.6362	-0.4600	-0.1864	-0.3918	-0.4542	-0.3818	-0.6021	-0.6317	-0.2638	0.1968	0.1501	0.0200	-0.1141	-0.2090	-0.3486	-0.3625	-0.0686
0.4364	0.3992	0.4706	0.3830	0.2970	0.2944	0.2221	0.3102	0.2071	0.5730	0.5795	0.5100	0.4121	0.4863	0.4682	0.3504	0.2995
-0.0808	-0.1575	-0.0771	-0.1388	-0.0698	-0.0759	-0.1590	-0.3010	0.1059	0.4819	0.2828	0.1472	0.0628	-0.0275	-0.0253	-0.0374	0.2128
0.2512	0.3472	0.2460	0.2512	0.0457	0.0297	0.2282	0.5833	0.3817	0.4065	0.3444	0.1138	-0.0441	0.1354	0.3360	0.3889	0.4199
-0.0010	-0.3893	-0.5167	-0.4098	-0.3601	-0.2507	-0.2435	-0.2545	-0.3818	-0.1023	0.0870	-0.0374	-0.1290	-0.0845	-0.1634	-0.2346	-0.2277
-0.4232	-0.5201	-0.5781	-0.7242	-0.7701	-0.7523	-0.8210	-0.7298	-0.4660	-0.3198	-0.3868	-0.6588	-0.7298	-1.1090	-0.7760	-0.8145	-0.5859
-0.3072	-0.2090	-0.2638	-0.4812	-0.4571	-0.4098	-0.3625	-0.1944	-0.0082	0.0401	-0.0820	-0.2417	-0.3307	-0.4178	-0.3745	-0.2259	-0.1168
0.3527	0.1544	0.1935	0.0785	0.2257	0.2763	0.3312	0.2026	0.3393	0.5746	0.4250	0.4109	0.3486	0.3082	0.3800	0.5482	0.5627
-0.3555	-0.2507	0.0912	-0.0895	-0.2008	-0.1388	-0.1710	-0.3198	-0.3307	-0.1277	-0.0971	-0.1695	-0.2074	-0.1976	-0.2929	-0.4232	-0.4483
0.3612	0.3639	0.2985	0.1107	-0.1304	0.0111	0.1573	0.1573	0.2985	0.5298	0.4713	0.3626	0.2933	0.2730	0.3122	0.3425	0.3594
-0.4314	-0.2545	-0.4690	-0.3944	-0.3532	-0.4970	-0.4720	-0.2969	-0.2008	-0.0093	-0.2656	-0.4260	-0.5305	-0.3601	-0.4046	-0.3072	-0.4020
-0.5236	-0.4286	-0.8639	-1.0146	-0.6103	-0.5979	-0.3051	-0.2990	0.0092	-0.0627	-0.3440	-0.3649	-0.4098	-0.5339	-0.4020	-0.0297	0.0288
-0.9197	-1.0477	-1.2291	-1.0830	-0.9940	-1.1500	-0.8077	-0.7298	-0.4874	-0.6929	-0.8492	-0.9462	-0.9646	-0.8280	-0.8716	-0.8077	-0.6878
0.2586	0.1551	0.0977	0.1665	0.2875	0.2518	0.2736	0.2580	0.3701	0.4932	0.4453	0.2886	0.3097	0.4242	0.4000	0.3800	0.5068
0.0539	-0.0946	-0.0984	0.0000	-0.0041	0.0725	-0.0275	-0.0858	0.1185	0.5710	0.4626	0.3679	0.1727	0.1361	0.0646	0.1741	0.2870
-0.2732	-0.4206	-0.6146	-0.5591	-0.3995	-0.2619	-0.2771	-0.2563	-0.0591	0.2109	0.1508	0.0335	-0.1304	-0.2225	-0.2889	-0.0591	0.0584
0.2033	-0.3307	-0.3793	-0.2453	-0.0796	-0.2208	-0.1430	-0.0591	0.1255	0.2970	0.2407	0.1413	0.1051	0.0566	0.0575	0.0521	0.1413
0.4037	0.5537	0.6640	0.5819	0.6519	0.4526	0.4412	0.3774	0.3421	0.6041	0.5382	0.4822	0.3558	0.4292	0.3922	0.4654	0.4394
-0.4426	-0.6635	-0.9743	-0.8351	-0.5201	-0.2346	-0.4938	-0.5899	-0.1880	0.3612	0.3186	0.1270	-0.0419	-0.1304	-0.2563	-0.2074	-0.0307
0.1935	-0.1154	-0.3220	-0.1290	-0.0545	-0.0041	-0.1634	-0.0510	0.1501	0.3549	0.2569	0.2372	0.1657	0.1573	0.1916	0.3959	0.2790
-0.4286	-0.2969	-0.5482	-0.7640	-0.5518	-0.6103	-0.5820	-0.3051	-0.2400	-0.1531	-0.2311	-0.2929	-0.5236	-0.5781	-0.5482	-0.3770	-0.2771
-0.6684	-0.7823	-1.0477	-0.8351	-0.6061	-0.4720	-0.7135	-0.7948	-0.3463	0.1741	-0.0010	-0.2157	-0.3625	-0.4260	-0.5591	-0.5667	-0.2140
-0.1115	-0.4483	-0.5704	-0.5859	-0.3893	-0.3198	-0.2157	0.0111	0.1457	0.1902	-0.0933	-0.1101	-0.2225	-0.1402	0.0010	0.1896	0.1010
-0.0329	-0.3918	-0.4812	-0.2311	-0.1346	-0.1036	-0.1487	-0.0698	0.1162	0.3061	0.1734	0.1587	0.0734	0.0363	0.0401	0.1876	0.2276
-0.4907	-1.1361	-1.0039	-0.8210	-0.7409	-0.4843	-0.2656	0.0122	0.1177	-0.0533	-0.1115	-0.2752	-0.1075	-0.2123	-0.1088	-0.1695	0.0316
-0.6187	-0.6929	-0.4098	-0.4629	-0.5375	-0.4232	-0.4629	-0.4512	-0.4125	-0.1976	-0.1710	-0.3051	-0.3672	-0.4455	-0.4483	-0.5339	-0.3555
-0.2889	-0.4542	-0.5859	-0.5002	-0.3893	-0.3093	-0.5409	-0.5236	-0.1531	0.1615	-0.0114	-0.3328	-0.3307	-0.4600	-0.5068	-0.5667	-0.0307
-0.5236	-0.8871	-0.8639	-0.7701	-0.9031	-1.0362	-1.0590	-0.7523	-0.5270	-0.4314	-0.5820	-0.6588	-0.7031	-0.9646	-0.9197	-1.0711	-0.9940
-0.4260	-0.4720	-0.2771	-0.4314	-0.4073	-0.3555	-0.3463	-0.1318	-0.1115	-0.0093	-0.1546	-0.5035	-0.4370	-0.4542	-0.3072	-0.3156	-0.1195
