-0.7886	-0.6187	-0.3555	-0.4970	-0.4812	-0.6273	-0.5743	-0.7409	-0.8639	-0.5270	-0.5339	-0.4690	-0.4455	-0.6542	-0.7464	-0.8871	-0.8716
-0.5134	-0.1115	0.2378	0.0010	-0.2174	-0.3509	-0.3486	-0.4483	-0.3241	-0.1023	0.0102	-0.0220	0.0575	-0.1740	-0.2929	-0.5035	-0.3843
-0.4542	-0.6273	-0.6405	-0.3649	-0.1649	-0.2849	-0.1695	-0.2107	-0.2929	-0.4660	-0.4907	-0.3072	-0.2074	-0.2694	-0.2563	-0.3072	-0.3156
-0.7760	-0.8948	-0.4660	-0.3486	-0.1473	-0.3177	-0.4232	-0.6187	-0.6021	-0.9551	-0.5591	-0.3486	-0.2869	-0.3868	-0.4970	-0.5201	-0.6146
-0.4151	-0.3440	-0.1088	-0.1849	-0.0933	-0.1388	-0.2329	-0.2790	-0.3672	-0.4314	-0.2969	-0.2329	-0.2140	-0.3818	-0.3307	-0.3578	-0.4512
-0.5704	-0.5743	-0.4399	-0.3486	-0.2074	-0.2929	-0.3969	-0.3918	-0.5270	-0.5035	-0.5305	-0.4286	-0.3745	-0.5134	-0.5236	-0.7135	-0.6496
-0.5134	-0.7082	-1.0039	-0.6878	-0.6273	-0.7823	-0.8871	-0.8564	-0.9838	-1.3487	-1.2125	-0.8871	-0.7823	-1.1805	-1.0255	-1.0362	-1.2125
-0.4512	-0.3395	-0.1115	-0.1786	-0.1346	-0.3555	-0.4125	-0.3285	-0.4571	-0.2107	-0.1710	-0.1695	-0.2417	-0.4232	-0.4426	-0.5704	-0.4455
-0.1036	0.0181	0.0092	0.0210	-0.0430	-0.1318	-0.0510	-0.0340	-0.0579	-0.0686	0.0363	-0.0051	-0.0318	-0.1416	-0.0710	-0.1725	-0.1346
-0.0946	-0.2990	-0.2057	-0.1277	0.0249	-0.0722	0.0584	-0.0352	-0.0396	-0.2242	-0.1755	-0.0627	-0.0419	-0.0870	-0.0430	-0.1634	0.0041
-0.7187	-0.4125	-0.1786	-0.2294	-0.3114	-0.3944	-0.5100	-0.4426	-0.5518	-0.3818	-0.2563	-0.2400	-0.2713	-0.4260	-0.5899	-0.5859	-0.5859
-0.3672	-0.5591	-0.1679	-0.1128	-0.1944	-0.3373	-0.3263	-0.3843	-0.3893	-0.4151	-0.2929	-0.2311	-0.3156	-0.4370	-0.4426	-0.4970	-0.5979
0.1594	0.0734	0.2512	0.2917	0.2257	0.1075	0.1035	0.0530	0.0742	0.2171	0.2730	0.2970	0.2134	0.1457	0.1727	0.1075	0.0240
-0.9031	-1.1090	-0.8639	-0.8077	-1.0711	-1.0590	-1.3054	-1.0255	-1.0039	-1.6737	-0.8013	-0.6929	-0.6684	-1.1090	-1.5129	-1.2472	-1.1959
-0.2008	-0.2889	0.0503	-0.0135	-0.1445	-0.2259	-0.3868	-0.3969	-0.3818	-0.2041	-0.1023	-0.0908	-0.2140	-0.2563	-0.3395	-0.4660	-0.3285
-0.5035	-0.3285	-0.0253	0.0288	0.1170	0.0021	-0.3220	-0.4098	-0.5339	-0.4600	-0.1740	-0.0253	-0.0510	-0.0959	-0.2174	-0.3893	-0.4571
-0.0591	-0.0188	-0.0146	0.1782	0.1472	0.1782	0.0725	-0.0210	-0.1154	-0.3373	-0.2619	-0.0796	-0.0556	0.0777	-0.0579	-0.1304	-0.1517
-0.6103	-0.7031	-0.7701	-0.2752	-0.3198	-0.1725	-0.4178	-0.3463	-0.3093	-0.6496	-0.5068	-0.3351	-0.2752	-0.2619	-0.3093	-0.3918	-0.3625
-0.3030	-0.5201	-0.6451	-0.4542	-0.2929	-0.3944	-0.5409	-0.4046	-0.5167	-0.9197	-0.6273	-0.4938	-0.4399	-0.4206	-0.5339	-0.3893	-0.5035
-0.8013	-0.7082	-0.4843	-0.3793	-0.2507	-0.2346	-0.5781	-0.6542	-0.6273	-0.6731	-0.4286	-0.3285	-0.3156	-0.3944	-0.5236	-0.6273	-0.6496
-0.8791	-0.6588	-0.4970	-0.4125	-0.6780	-0.5629	-0.7135	-0.9285	-0.6828	-0.6405	-0.5167	-0.4260	-0.4370	-0.4874	-0.7464	-0.8351	-0.6878
-0.7701	-0.7135	-0.6635	-0.5068	-0.4125	-0.5445	-0.8351	-0.6929	-0.7187	-0.7640	-0.9285	-0.6731	-0.4073	-0.4751	-0.7886	-0.5704	-0.7031
-0.5339	-0.4178	-0.3868	-0.3555	-0.2969	-0.3793	-0.5035	-0.4370	-0.5629	-0.5899	-0.6405	-0.5305	-0.3969	-0.3156	-0.5667	-0.3843	-0.4399
-0.9370	-0.8280	-0.5482	-0.4342	-0.3918	-0.4571	-0.5667	-0.6929	-0.9646	-1.1221	-0.8280	-0.6635	-0.4600	-0.4781	-0.6362	-0.7886	-0.8145
-0.1976	0.1822	0.3648	0.3269	0.3467	0.1651	0.0969	-0.0307	-0.1849	-0.1360	0.1686	0.2681	0.2790	0.2625	0.1301	0.0977	-0.0020
-0.4843	-0.3263	0.0010	0.0363	0.0010	-0.1817	-0.1664	-0.2417	-0.3843	-0.3010	-0.1546	-0.0674	-0.0242	-0.1023	-0.2619	-0.2417	-0.3843
-0.3555	-0.3198	-0.1620	0.0494	-0.1277	-0.2208	-0.2435	-0.2600	-0.4600	-0.2025	-0.2074	-0.1817	-0.2208	-0.1649	-0.3532	-0.3072	-0.3486
-0.3555	-0.3395	-0.4046	-0.4483	-0.2969	-0.4970	-0.3843	-0.3969	-0.3770	-0.3156	-0.3285	-0.3395	-0.3578	-0.3995	-0.5781	-0.4073	-0.3486
-0.6362	-0.6187	-0.3893	-0.2969	-0.1927	-0.3944	-0.4781	-0.4874	-0.6542	-0.6021	-0.6496	-0.5134	-0.4874	-0.4690	-0.5201	-0.5899	-0.7464
-0.3010	-0.3241	-0.0453	-0.0020	-0.1388	-0.2545	-0.2381	-0.2990	-0.4178	-0.2909	-0.3177	-0.3285	-0.1531	-0.2242	-0.3241	-0.3995	-0.4314
-0.5940	-0.3697	-0.1649	-0.1445	-0.2174	-0.2790	-0.3969	-0.3418	-0.4125	-0.4314	-0.2563	-0.1168	-0.0510	-0.1249	-0.3263	-0.2732	-0.3351
